campaign_id,impressions,clicks,conversions,spend,budget,quality_score,region,device,status
CMP_41367,47348,3622,202,7254.85,4295,7,Singapore,tablet,paused
CMP_41368,78129,4743,534,11649.28,472,9,Germany,desktop,paused
CMP_41369,96251,288,333,20699.25,626,7,Singapore,desktop,active
CMP_41370,37473,293,32,172.61,2129,2,US,desktop,paused
CMP_41371,42251,2739,134,7488.62,1928,8,UAE,mobile,paused
CMP_41372,41592,124,53,2981.01,706,7,India,tablet,paused
CMP_41373,48496,359,7,75.44,722,9,UK,mobile,active
CMP_41374,31704,1736,204,2489.24,2934,10,Singapore,desktop,paused
CMP_41375,61624,3926,279,5659.2,3379,2,Singapore,tablet,active
CMP_41376,44847,2012,118,3532.91,398,9,UAE,mobile,paused
CMP_41377,76053,4792,55,2070.25,2777,5,UAE,mobile,active
CMP_41378,45614,2840,50,5428.54,2348,3,US,tablet,active
CMP_41379,75100,728,41,739.43,4880,4,UAE,mobile,active
CMP_41380,85931,1551,104,4238.53,3425,10,UAE,mobile,active
CMP_41381,84752,4832,365,8020.03,2886,8,Singapore,desktop,paused
CMP_41382,40270,1244,37,1813.82,3094,2,India,tablet,paused
CMP_41383,33539,778,45,1550.3,938,1,UAE,mobile,paused
CMP_41384,75631,1833,40,5045.74,704,7,Germany,desktop,paused
CMP_41385,29993,2215,264,4879.39,3434,8,Singapore,desktop,active
CMP_41386,12939,944,84,1903.46,4742,9,UK,desktop,paused
CMP_41387,90902,4288,302,6253.83,222,7,Germany,mobile,paused
CMP_41388,46374,1115,128,3177.0,3177,4,US,mobile,active
CMP_41389,43984,351,17,414.71,2149,2,Singapore,tablet,paused
CMP_41390,54849,3475,38,9436.09,731,1,UAE,tablet,active
CMP_41391,47330,1855,39,4373.01,346,3,India,mobile,paused
CMP_41392,63820,2571,38,5120.74,2307,4,UAE,tablet,paused
CMP_41393,56414,2896,181,6704.49,3171,7,UK,tablet,active
CMP_41394,20605,1039,88,2873.51,820,1,Germany,tablet,active
CMP_41395,13495,709,27,2012.1,547,5,Germany,mobile,active
CMP_41396,30423,1422,62,777.58,4483,1,UK,desktop,paused
CMP_41397,22221,1534,106,1012.15,668,8,India,tablet,active
CMP_41398,13722,741,38,464.06,3093,7,India,desktop,paused
CMP_41399,84513,838,38,1241.24,4224,5,US,desktop,paused
CMP_41400,60555,2724,45,8044.42,428,3,UAE,tablet,paused
CMP_41401,15331,233,14,434.68,2695,2,UK,tablet,active
CMP_41402,2345,115,9,293.54,4767,7,Germany,tablet,paused
CMP_41403,47409,3416,133,5078.71,872,8,US,desktop,active
CMP_41404,38275,882,45,297.5,4243,8,UAE,desktop,paused
CMP_41405,26029,78,99,527.66,819,1,Singapore,tablet,active
CMP_41406,20595,61,68,309.6,2770,2,US,mobile,active
CMP_41407,27108,1570,154,601.11,2811,8,Germany,desktop,active
CMP_41408,59560,3293,60,1301.72,2136,3,India,mobile,active
CMP_41409,58315,1192,112,2618.63,3864,8,UAE,desktop,active
CMP_41410,82590,731,73,1637.78,2866,7,India,desktop,paused
CMP_41411,1973,117,10,97.18,3349,8,UK,desktop,paused
CMP_41412,42462,682,32,1888.73,3665,8,UAE,desktop,active
CMP_41413,70566,960,84,655.32,1487,7,UK,mobile,active
CMP_41414,22211,347,12,414.07,3733,2,Germany,mobile,active
CMP_41415,30228,1240,35,2408.93,2850,3,UK,mobile,active
CMP_41416,4914,82,3,144.53,3818,9,Singapore,mobile,paused
CMP_41417,54812,537,11,1386.39,4039,1,Singapore,desktop,paused
CMP_41418,73831,4336,316,7461.49,2270,5,Germany,tablet,paused
CMP_41419,89778,1436,73,426.22,1864,6,UAE,tablet,active
CMP_41420,92380,2722,259,4154.0,4154,5,UK,tablet,paused
CMP_41421,76833,1504,92,1509.26,1986,8,US,mobile,active
CMP_41422,68842,3468,276,3046.7,2400,1,UK,desktop,paused
CMP_41423,91810,6391,227,14288.94,2982,6,UK,tablet,active
CMP_41424,35970,1046,51,292.84,4553,8,UK,desktop,paused
CMP_41425,87818,1249,134,1539.13,1480,4,India,tablet,paused
CMP_41426,11676,461,21,1249.1,970,5,US,desktop,active
CMP_41427,12587,825,26,2322.61,815,6,Germany,desktop,active
CMP_41428,20599,1511,48,1353.67,2873,2,India,tablet,paused
CMP_41429,44895,833,32,1887.07,558,1,UAE,desktop,active
CMP_41430,5809,323,8,512.03,207,1,UAE,mobile,paused
CMP_41431,88708,4290,513,6222.09,2154,8,Germany,desktop,active
CMP_41432,86605,259,48,306.71,4758,7,US,mobile,active
CMP_41433,45888,1467,84,1570.18,1622,4,Singapore,mobile,active
CMP_41434,60343,4338,218,6844.16,2140,5,UAE,mobile,active
CMP_41435,65680,3921,190,11600.95,4457,6,Germany,mobile,active
CMP_41436,69528,892,78,314.21,4863,10,India,mobile,paused
CMP_41437,84135,3558,318,9725.69,2844,9,Singapore,desktop,paused
CMP_41438,67394,2307,245,5935.79,4600,6,US,mobile,active
CMP_41439,6978,181,20,183.33,2169,8,UAE,mobile,active
CMP_41440,80939,3009,209,5511.26,4006,7,India,mobile,active
CMP_41441,71669,4718,326,1327.97,2643,3,Singapore,mobile,active
CMP_41442,35543,1307,34,852.36,566,1,Singapore,tablet,active
CMP_41443,94803,2197,22,6576.74,2301,4,UAE,desktop,paused
CMP_41444,61412,871,37,1581.4,2687,7,UAE,desktop,paused
CMP_41445,16009,815,42,1858.41,3087,9,Germany,desktop,paused
CMP_41446,90360,2832,205,7540.18,3597,9,Singapore,desktop,paused
CMP_41447,6264,75,2,220.15,849,4,UAE,mobile,active
CMP_41448,82904,861,10,2512.64,4177,6,UAE,mobile,paused
CMP_41449,8841,613,12,257.53,3686,10,US,mobile,paused
CMP_41450,66462,199,254,2475.71,4079,8,Germany,mobile,active
CMP_41451,37567,1246,52,1726.53,2236,5,UK,desktop,active
CMP_41452,68728,3450,118,6946.14,1063,2,US,mobile,paused
CMP_41453,41115,1817,90,5298.67,1575,5,Germany,desktop,active
CMP_41454,47071,2459,259,4165.87,990,6,India,mobile,active
CMP_41455,86939,1423,128,910.97,3055,7,India,tablet,paused
CMP_41456,1246,69,3,146.82,2770,8,Germany,desktop,active
CMP_41457,71552,5206,548,6745.34,1983,9,UAE,desktop,paused
CMP_41458,68996,4386,445,3106.9,4526,1,Singapore,tablet,active
CMP_41459,60690,1827,149,1749.69,2540,1,Germany,desktop,paused
CMP_41460,23220,211,14,42.63,4670,4,Singapore,mobile,active
CMP_41461,3090,236,8,650.18,2228,4,UAE,desktop,paused
CMP_41462,49349,3608,135,2397.0,2397,4,Singapore,desktop,paused
CMP_41463,46731,3406,120,2957.56,395,10,UK,mobile,paused
CMP_41464,60340,1253,90,1367.09,3871,9,Singapore,tablet,paused
CMP_41465,80919,4685,503,11000.86,4084,7,UAE,mobile,paused
CMP_41466,93555,624,56,1067.74,3043,2,UAE,desktop,active
CMP_41467,34177,1016,40,291.64,2154,10,Germany,tablet,paused
CMP_41468,43293,942,0,1535.44,1583,5,UK,desktop,active
CMP_41469,66963,4641,201,11624.57,1838,10,Singapore,desktop,active
CMP_41470,43197,1127,44,2326.29,2552,10,Singapore,mobile,active
CMP_41471,18626,1117,99,2127.26,1537,8,US,desktop,paused
CMP_41472,51566,3207,206,8765.82,4553,7,Singapore,mobile,paused
CMP_41473,15325,354,4,415.23,1883,4,India,mobile,paused
CMP_41474,93684,4641,185,5074.41,1550,1,UAE,mobile,active
CMP_41475,53192,1135,85,1033.03,2927,8,UAE,tablet,active
CMP_41476,6370,91,5,112.27,4822,1,India,desktop,active
CMP_41477,64396,2226,187,2897.22,4492,6,Singapore,mobile,paused
CMP_41478,19366,439,27,1176.17,475,7,Singapore,tablet,active
CMP_41479,79327,2548,184,3655.73,830,7,Germany,desktop,paused
CMP_41480,72766,4980,77,6702.82,4906,9,India,desktop,active
CMP_41481,98967,5953,94,6649.31,1272,6,US,desktop,active
CMP_41482,76763,4992,442,1998.34,2042,1,UAE,mobile,paused
CMP_41483,89962,5648,168,3281.75,2845,4,Singapore,mobile,paused
CMP_41484,55456,903,74,653.94,3851,6,UAE,mobile,paused
CMP_41485,86229,3327,188,9154.96,2077,7,Germany,tablet,paused
CMP_41486,84564,1929,160,3354.08,4491,2,India,desktop,active
CMP_41487,69536,4589,256,7508.36,2883,6,Germany,tablet,active
CMP_41488,80471,1311,72,1356.35,1046,8,US,tablet,active
CMP_41489,51956,2745,112,5859.11,4652,6,Singapore,desktop,active
CMP_41490,15425,754,73,478.81,3734,1,US,desktop,active
CMP_41491,70445,467,52,525.25,4467,2,UAE,desktop,active
CMP_41492,57598,172,156,6596.34,317,9,Germany,desktop,paused
CMP_41493,3711,289,26,316.16,4873,3,Singapore,desktop,paused
CMP_41494,34890,483,8,118.83,1606,2,US,tablet,paused
CMP_41495,89252,1911,77,5588.01,4131,7,UK,desktop,active
CMP_41496,19363,1030,74,1912.57,4002,2,Singapore,tablet,paused
CMP_41497,59955,4202,74,6288.43,3034,4,India,tablet,paused
CMP_41498,57706,3951,341,1514.68,4891,4,US,tablet,active
CMP_41499,12709,140,9,107.86,289,9,Singapore,mobile,active
CMP_41500,96439,6238,364,8432.63,1964,9,India,tablet,paused
CMP_41501,18365,833,90,234.24,4282,5,UK,desktop,paused
CMP_41502,84629,3897,329,2290.39,1837,5,India,mobile,paused
CMP_41503,23688,385,40,315.72,1600,6,Singapore,tablet,active
CMP_41504,18467,1266,19,1508.56,3240,7,India,desktop,active
CMP_41505,32056,709,66,436.07,876,6,Singapore,tablet,active
CMP_41506,79463,3511,97,2769.04,4275,5,US,desktop,paused
CMP_41507,56844,2472,283,7119.0,4944,9,Singapore,mobile,paused
CMP_41508,84669,4689,0,11585.85,4054,9,India,desktop,active
CMP_41509,34269,1436,68,3165.76,4072,2,Germany,tablet,paused
CMP_41510,86033,1222,14,3283.0,3283,5,UAE,desktop,active
CMP_41511,94302,3388,91,8774.96,1498,10,UAE,tablet,active
CMP_41512,38053,422,23,611.72,1619,6,Singapore,mobile,paused
CMP_41513,73261,5151,201,14696.33,1982,1,UK,mobile,active
CMP_41514,69553,5540,204,11312.39,3218,6,UK,desktop,active
CMP_41515,33748,1785,107,2251.65,4406,5,India,tablet,active
CMP_41516,45536,3449,58,3634.47,4271,7,Germany,tablet,active
CMP_41517,9401,710,0,1921.24,3784,9,US,tablet,paused
CMP_41518,11729,812,31,457.32,3657,6,Singapore,tablet,active
CMP_41519,31433,1651,160,4929.93,564,10,India,desktop,active
CMP_41520,98764,4724,470,2875.5,691,3,India,tablet,paused
CMP_41521,66893,1335,148,3742.5,1555,1,Germany,desktop,active
CMP_41522,11627,620,40,314.74,3160,8,India,tablet,active
CMP_41523,93888,5330,309,8290.24,1500,3,Germany,desktop,paused
CMP_41524,28665,424,27,1200.24,4003,10,UAE,mobile,active
CMP_41525,79197,4960,560,1774.0,1774,8,Singapore,desktop,paused
CMP_41526,51515,3880,254,4856.45,4905,4,US,desktop,active
CMP_41527,26722,515,14,385.03,2244,2,UAE,tablet,active
CMP_41528,58058,406,46,147.83,700,9,Germany,desktop,paused
CMP_41529,77286,572,55,572.97,2287,9,UAE,mobile,active
CMP_41530,44026,3182,268,7700.01,528,8,Singapore,tablet,active
CMP_41531,41058,1842,148,944.92,2923,9,Singapore,tablet,paused
CMP_41532,68598,3263,126,6434.14,3531,4,UAE,tablet,paused
CMP_41533,52008,3868,40,6140.63,4526,5,US,tablet,paused
CMP_41534,97800,7669,195,6782.35,2680,8,Singapore,tablet,active
CMP_41535,68950,1421,129,2215.42,3253,9,India,desktop,active
CMP_41536,46972,2238,196,3808.75,1423,3,Singapore,mobile,paused
CMP_41537,46794,2214,132,4353.28,2959,4,US,tablet,active
CMP_41538,46400,2929,263,6003.98,3237,10,UK,mobile,paused
CMP_41539,63036,346,11,527.17,3268,1,UK,mobile,paused
CMP_41540,90175,4662,52,11643.01,1533,8,India,tablet,active
CMP_41541,93003,4799,549,7339.5,4801,9,UAE,desktop,active
CMP_41542,97470,1853,0,4142.45,2648,6,UK,tablet,paused
CMP_41543,84836,4616,530,11352.73,2305,5,Germany,desktop,paused
CMP_41544,95453,4211,265,4169.4,1466,4,UK,mobile,paused
CMP_41545,22146,1289,75,2532.17,4775,6,Germany,mobile,paused
CMP_41546,29040,630,44,1439.54,370,9,Singapore,tablet,active
CMP_41547,35737,2036,166,1036.0,1036,5,Germany,mobile,paused
CMP_41548,55900,3095,216,4191.03,614,6,US,tablet,paused
CMP_41549,24379,73,33,5148.54,1768,7,US,tablet,active
CMP_41550,81992,456,45,398.6,3686,4,India,tablet,paused
CMP_41551,6517,375,21,132.26,4354,8,India,mobile,active
CMP_41552,46677,2653,189,3049.59,4834,8,UAE,mobile,active
CMP_41553,69783,2815,256,2813.57,679,1,India,tablet,active
CMP_41554,90904,3512,151,7220.83,2410,3,Germany,desktop,active
CMP_41555,20368,1242,70,3634.41,3344,4,UAE,desktop,paused
CMP_41556,97707,293,445,7763.5,797,8,US,mobile,active
CMP_41557,96563,5388,579,1256.68,454,5,India,desktop,active
CMP_41558,73846,2209,150,4101.06,528,7,UK,desktop,active
CMP_41559,25407,1126,13,1109.69,834,4,UK,tablet,paused
CMP_41560,65147,948,13,1183.88,4953,4,UAE,desktop,paused
CMP_41561,12705,886,10,1475.35,3812,9,UAE,tablet,active
CMP_41562,97509,2989,119,3760.44,2456,7,UK,mobile,paused
CMP_41563,43923,1241,28,3069.39,3526,3,UAE,tablet,paused
CMP_41564,51983,1316,123,3271.03,1045,5,Germany,tablet,active
CMP_41565,61884,4053,203,1582.7,2099,6,UK,tablet,active
CMP_41566,32815,2065,107,3221.55,2709,10,Germany,mobile,paused
CMP_41567,89694,1406,128,3271.74,2249,8,US,desktop,paused
CMP_41568,81285,5720,430,9294.15,252,7,UK,desktop,active
CMP_41569,76079,2245,111,4406.77,2265,2,Germany,mobile,paused
CMP_41570,82405,453,18,569.61,2675,5,India,mobile,active
CMP_41571,3524,199,21,60.19,2835,2,UAE,desktop,active
CMP_41572,17791,426,20,577.28,1468,7,UK,mobile,active
CMP_41573,91147,989,104,1404.5,4353,3,UAE,mobile,paused
CMP_41574,49724,2335,128,3253.5,968,9,India,desktop,active
CMP_41575,33637,1954,40,5332.68,1178,10,US,tablet,active
CMP_41576,93405,879,44,1021.68,2957,9,Germany,tablet,active
CMP_41577,64793,912,53,992.91,2206,2,India,mobile,paused
CMP_41578,11376,225,6,559.81,1176,7,India,mobile,paused
CMP_41579,77373,5720,88,9320.04,3171,7,US,mobile,active
CMP_41580,82551,247,204,3157.9,3228,5,UK,tablet,active
CMP_41581,98027,7311,395,10949.61,1981,2,Germany,desktop,active
CMP_41582,22969,430,0,626.19,200,10,UAE,desktop,paused
CMP_41583,22737,1224,51,2674.98,1296,8,India,desktop,paused
CMP_41584,88926,585,41,1483.52,1518,4,UAE,tablet,paused
CMP_41585,91575,1649,195,2749.15,3106,7,UAE,tablet,paused
CMP_41586,18534,215,14,272.84,654,10,US,mobile,active
CMP_41587,84072,4532,285,3121.1,2413,8,UK,desktop,active
CMP_41588,77922,1427,126,3175.79,4645,5,UAE,mobile,paused
CMP_41589,69202,2309,174,2048.6,3266,3,Singapore,mobile,active
CMP_41590,48609,1229,0,3411.94,4063,8,India,mobile,paused
CMP_41591,80365,241,74,2183.72,2471,2,UAE,mobile,active
CMP_41592,70712,1996,209,2701.66,3858,5,India,tablet,active
CMP_41593,20359,317,0,540.44,4516,4,India,tablet,active
CMP_41594,95513,3180,309,8424.03,2683,2,India,tablet,paused
CMP_41595,55713,4125,253,9023.75,1456,3,Singapore,tablet,active
CMP_41596,80206,4339,206,8418.52,1273,9,US,tablet,paused
CMP_41597,27055,1211,131,3033.45,2559,8,Germany,tablet,active
CMP_41598,90691,4906,465,9033.41,583,1,Germany,tablet,active
CMP_41599,43010,293,5,78.99,4396,2,US,desktop,active
CMP_41600,57577,4265,85,12318.16,4737,7,UK,desktop,active
CMP_41601,40462,2565,46,6334.39,1108,6,Singapore,mobile,active
CMP_41602,94426,1383,94,1965.21,1071,1,India,tablet,paused
CMP_41603,55888,473,38,1686.0,1686,5,UK,tablet,paused
CMP_41604,97660,6566,167,9549.97,1018,2,UAE,desktop,active
CMP_41605,57785,3447,0,4823.6,2303,6,UK,mobile,paused
CMP_41606,31727,1431,14,2010.89,1915,2,Germany,mobile,paused
CMP_41607,45029,3333,219,9001.12,1632,10,UK,mobile,active
CMP_41608,48653,2576,207,978.68,1640,10,Singapore,tablet,paused
CMP_41609,88820,1030,47,1445.08,1943,3,UAE,tablet,active
CMP_41610,20303,1351,130,2308.67,4910,10,UAE,tablet,paused
CMP_41611,1571,10,0,14.45,4594,4,UK,tablet,active
CMP_41612,9861,654,67,525.13,2047,5,UAE,tablet,active
CMP_41613,82863,1935,195,3089.3,3945,10,Singapore,tablet,paused
CMP_41614,81787,3995,173,2269.76,1436,2,Singapore,tablet,active
CMP_41615,58637,2533,30,4027.82,1007,10,Germany,desktop,active
CMP_41616,27058,565,30,1540.0,1540,3,Singapore,mobile,paused
CMP_41617,58275,3924,382,3305.57,1334,6,UAE,desktop,paused
CMP_41618,21084,1574,149,1625.73,4238,6,UAE,tablet,paused
CMP_41619,19579,764,89,429.11,3703,1,India,desktop,paused
CMP_41620,93548,6870,316,10336.43,859,6,US,desktop,active
CMP_41621,11889,511,7,803.04,2299,9,India,desktop,paused
CMP_41622,80061,2582,0,7538.2,4971,3,Germany,tablet,paused
CMP_41623,20231,1362,57,3971.63,3371,4,US,mobile,paused
CMP_41624,28618,2114,164,5695.93,3799,7,UAE,tablet,paused
CMP_41625,83310,3782,75,8195.36,2527,7,US,mobile,paused
CMP_41626,34184,737,53,675.1,4540,1,Germany,mobile,paused
CMP_41627,4161,219,0,264.74,2125,10,US,tablet,paused
CMP_41628,49855,2154,81,2238.82,4513,9,Germany,tablet,active
CMP_41629,49984,1032,0,1810.54,588,1,UAE,tablet,active
CMP_41630,24129,128,13,3532.0,3532,4,US,desktop,active
CMP_41631,52498,157,279,1633.75,1161,3,UK,tablet,active
CMP_41632,86191,6798,707,17730.3,4418,7,US,desktop,paused
CMP_41633,24491,236,6,264.0,2317,2,US,tablet,active
CMP_41634,55908,2645,172,7469.74,4008,2,India,tablet,paused
CMP_41635,63062,3261,161,1710.18,242,9,UK,desktop,paused
CMP_41636,73361,1411,57,3162.71,246,5,UK,mobile,paused
CMP_41637,35178,444,9,167.27,782,6,UK,desktop,paused
CMP_41638,89898,6840,368,6595.08,1176,4,Singapore,mobile,active
CMP_41639,14429,43,10,768.32,4820,7,Singapore,desktop,paused
CMP_41640,57058,3730,292,6563.38,3284,3,UK,tablet,paused
CMP_41641,86726,5041,136,9201.44,1160,1,Singapore,tablet,active
CMP_41642,81471,5112,70,3199.35,1128,2,US,mobile,active
CMP_41643,86172,807,54,1543.2,3048,7,Singapore,mobile,active
CMP_41644,1065,30,2,15.36,2134,2,Germany,mobile,active
CMP_41645,78265,1167,47,2683.2,2710,4,US,tablet,paused
CMP_41646,62989,188,29,3894.69,2606,3,US,desktop,active
CMP_41647,73778,5300,564,13091.42,3004,5,Singapore,tablet,paused
CMP_41648,1914,71,2,127.99,4123,9,Singapore,mobile,paused
CMP_41649,22606,387,19,951.66,1103,6,UAE,desktop,active
CMP_41650,82711,2933,192,794.96,672,7,Singapore,desktop,active
CMP_41651,40816,1602,29,2956.6,3137,5,US,mobile,active
CMP_41652,95143,950,47,1468.62,3342,5,Singapore,tablet,active
CMP_41653,75949,4153,265,9278.97,2321,2,UAE,mobile,paused
CMP_41654,90057,693,69,1083.22,4082,10,Singapore,tablet,active
CMP_41655,18872,1448,65,1108.54,4618,4,Singapore,tablet,active
CMP_41656,67439,2012,128,3186.43,4399,3,Singapore,mobile,paused
CMP_41657,18812,1500,67,548.87,4170,7,Germany,tablet,paused
CMP_41658,99886,5431,626,3659.59,2387,3,India,mobile,active
CMP_41659,93546,5313,319,8363.04,3489,5,UAE,tablet,active
CMP_41660,96119,7396,612,1282.0,1282,2,US,tablet,active
CMP_41661,47759,3737,192,5068.27,4083,10,Singapore,desktop,active
CMP_41662,68589,205,115,3645.55,4045,3,UAE,desktop,active
CMP_41663,30028,1424,147,3074.91,1743,7,Singapore,tablet,paused
CMP_41664,29810,1222,84,726.4,4402,9,UAE,tablet,paused
CMP_41665,17613,555,21,1466.68,3301,8,US,desktop,paused
CMP_41666,26026,1240,129,2765.35,4459,9,India,desktop,paused
CMP_41667,31841,1291,117,1201.83,656,4,India,mobile,active
CMP_41668,45364,3190,335,786.6,4857,10,Singapore,tablet,paused
CMP_41669,29482,2019,191,4231.94,854,9,UAE,mobile,paused
CMP_41670,89569,268,195,3881.81,1381,5,Germany,tablet,paused
CMP_41671,59476,792,19,1650.77,3770,2,Singapore,mobile,paused
CMP_41672,81901,4984,118,11931.84,4754,1,UAE,desktop,paused
CMP_41673,22184,709,46,215.05,1780,5,Germany,mobile,active
CMP_41674,6696,403,26,398.65,696,8,US,mobile,paused
CMP_41675,11387,713,60,1827.57,2260,6,UK,tablet,active
CMP_41676,28802,2056,73,2759.3,2156,6,US,desktop,paused
CMP_41677,42543,2629,289,1501.04,1837,3,Singapore,desktop,active
CMP_41678,3481,10,2,55.54,4179,10,India,tablet,paused
CMP_41679,53328,4132,488,11856.72,3327,7,UK,desktop,active
CMP_41680,52161,1765,48,5102.33,4666,4,UK,tablet,paused
CMP_41681,96802,3600,352,8390.32,3728,5,US,tablet,active
CMP_41682,52724,3801,114,1559.32,4725,5,India,desktop,active
CMP_41683,53114,1158,106,2099.1,1156,8,UAE,desktop,active
CMP_41684,66139,198,515,9453.78,3799,8,Singapore,mobile,active
CMP_41685,74963,5393,328,5452.99,1968,3,Germany,desktop,active
CMP_41686,16596,49,65,1941.25,1439,5,Germany,desktop,paused
CMP_41687,31119,93,0,6622.25,2246,6,India,desktop,active
CMP_41688,1760,21,2,49.39,4617,10,US,desktop,paused
CMP_41689,79661,3745,127,9877.45,2891,3,UK,desktop,paused
CMP_41690,18053,416,45,304.61,3000,8,Singapore,tablet,active
CMP_41691,32467,1596,135,3813.76,2605,8,UAE,mobile,active
CMP_41692,34380,2600,97,4060.0,4060,3,Singapore,mobile,active
CMP_41693,5374,369,7,324.24,914,4,India,tablet,active
CMP_41694,34111,2639,42,3024.35,3102,8,Singapore,tablet,active
CMP_41695,36573,695,80,1297.25,2284,8,UK,tablet,paused
CMP_41696,60657,694,57,1612.19,1294,9,UK,mobile,active
CMP_41697,41220,2346,133,1489.22,1576,5,India,mobile,active
CMP_41698,38420,2856,329,6387.85,4704,10,Singapore,desktop,paused
CMP_41699,23509,1040,45,3017.8,1024,4,India,mobile,paused
CMP_41700,93812,5398,0,8287.91,217,5,UAE,mobile,active
CMP_41701,13227,527,40,509.88,2570,1,Singapore,mobile,active
CMP_41702,28000,1476,26,602.12,2358,2,Germany,tablet,active
CMP_41703,8642,367,24,122.98,538,4,Germany,tablet,paused
CMP_41704,96024,6901,155,6941.22,424,8,India,desktop,active
CMP_41705,25729,394,26,1155.95,1460,2,UAE,mobile,paused
CMP_41706,56601,1576,25,768.9,1335,5,UK,tablet,paused
CMP_41707,10836,704,31,1296.79,3522,1,UAE,tablet,active
CMP_41708,49413,3770,52,7017.73,3929,3,Singapore,desktop,paused
CMP_41709,45857,3417,268,1599.96,1505,7,India,tablet,paused
CMP_41710,71174,5208,320,7844.39,4712,9,India,mobile,active
CMP_41711,22385,979,114,1820.32,1804,9,UK,desktop,active
CMP_41712,6029,347,34,704.41,1834,10,Singapore,desktop,active
CMP_41713,89394,2890,245,721.79,4301,10,UK,desktop,paused
CMP_41714,3499,41,1,10.35,1143,6,Singapore,desktop,paused
CMP_41715,85409,256,527,4154.8,2722,6,Singapore,tablet,active
CMP_41716,84190,5598,334,11718.23,4716,9,Singapore,tablet,paused
CMP_41717,65570,4252,141,8616.15,4333,4,India,mobile,paused
CMP_41718,98137,1883,126,681.72,898,5,UK,desktop,paused
CMP_41719,64412,2746,273,3330.11,4383,2,India,tablet,paused
CMP_41720,14948,219,23,448.69,2037,9,Singapore,tablet,active
CMP_41721,68306,2934,340,6467.33,3917,10,US,tablet,paused
CMP_41722,64424,4204,188,11557.11,2686,10,US,mobile,paused
CMP_41723,47246,2662,238,852.3,2235,10,UK,tablet,active
CMP_41724,25637,804,89,1833.42,3062,3,UK,desktop,active
CMP_41725,36143,195,19,121.26,4681,10,Singapore,mobile,active
CMP_41726,18829,1130,126,1215.1,4777,7,UAE,mobile,active
CMP_41727,13388,830,70,907.2,671,3,UK,mobile,paused
CMP_41728,12105,161,12,110.49,710,10,US,desktop,active
CMP_41729,79966,3756,168,6502.93,476,5,Germany,mobile,paused
CMP_41730,55972,3059,223,7333.0,2848,5,UK,tablet,paused
CMP_41731,83499,5893,190,16195.17,1262,1,India,desktop,paused
CMP_41732,56949,969,51,1849.26,3956,6,Germany,desktop,paused
CMP_41733,72307,3466,216,8335.28,4799,9,US,mobile,paused
CMP_41734,73962,1912,159,5116.44,4182,2,UAE,mobile,active
CMP_41735,70775,212,277,1065.81,2201,5,UAE,tablet,paused
CMP_41736,5657,172,5,138.4,3731,10,Germany,desktop,paused
CMP_41737,29098,324,20,788.06,4543,2,India,desktop,paused
CMP_41738,13329,367,24,819.13,3060,2,Germany,mobile,paused
CMP_41739,9803,455,30,484.42,2309,10,US,desktop,paused
CMP_41740,15208,630,0,989.88,3004,8,US,tablet,paused
CMP_41741,59913,1125,128,1533.89,4549,4,US,desktop,paused
CMP_41742,49059,2793,0,7015.84,3080,5,India,mobile,paused
CMP_41743,17730,1180,86,538.42,676,2,Singapore,tablet,paused
CMP_41744,86231,2462,115,5797.85,3605,1,UAE,mobile,paused
CMP_41745,43443,1924,199,5221.87,3664,9,UAE,desktop,active
CMP_41746,16511,1226,105,1203.0,1520,3,UAE,tablet,active
CMP_41747,13421,300,21,578.75,2350,7,Singapore,desktop,paused
CMP_41748,73142,5818,231,2789.73,3706,9,Germany,desktop,paused
CMP_41749,50702,2626,148,3010.73,588,6,UK,mobile,paused
CMP_41750,72952,1566,118,2481.98,1306,4,Germany,tablet,active
CMP_41751,79826,4721,320,9178.65,3158,2,UK,tablet,active
CMP_41752,76825,4208,0,1824.1,2266,2,Singapore,tablet,paused
CMP_41753,89783,1928,67,4049.41,526,8,US,tablet,paused
CMP_41754,71026,4117,87,2037.0,2037,3,India,tablet,active
CMP_41755,23404,283,28,694.34,248,4,UAE,desktop,paused
CMP_41756,16379,1128,133,2097.45,2620,9,Germany,tablet,paused
CMP_41757,75141,3817,432,11215.27,3671,9,UK,desktop,active
CMP_41758,29597,496,0,705.56,4517,7,UK,desktop,paused
CMP_41759,39570,702,34,719.16,4191,5,UAE,tablet,active
CMP_41760,74681,1627,53,2944.42,1781,5,UAE,mobile,paused
CMP_41761,42461,466,8,1261.49,1680,4,Germany,desktop,active
CMP_41762,72847,1867,123,1734.28,939,6,UAE,mobile,paused
CMP_41763,19683,1056,64,1070.0,1070,10,US,desktop,paused
CMP_41764,32677,1258,137,2446.4,352,2,Singapore,mobile,paused
CMP_41765,38846,262,19,660.72,2838,8,UK,tablet,active
CMP_41766,84706,6488,260,1745.11,4442,1,US,mobile,active
CMP_41767,53056,1407,30,3236.26,2061,2,Singapore,desktop,active
CMP_41768,71622,4553,364,6866.59,779,5,UAE,mobile,active
CMP_41769,16350,383,45,373.46,4101,7,UAE,desktop,paused
CMP_41770,82082,490,53,948.81,1170,8,Singapore,desktop,paused
CMP_41771,32198,282,6,646.26,1276,9,US,tablet,active
CMP_41772,33926,2621,83,6549.76,1224,1,US,tablet,active
CMP_41773,55194,165,69,12192.23,539,9,UK,tablet,paused
CMP_41774,53801,2115,131,2478.82,2899,4,Germany,desktop,paused
CMP_41775,2791,68,2,4938.0,4938,5,India,mobile,active
